Date,Adj Close,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
2014-04-08,151.42703247070312,0.0,185.10000610351562,0.0,185.39999389648438,183.58999633789062,184.25999450683594,0.0,112660000
2014-04-09,153.05494689941406,0.0,187.08999633789062,0.0,187.14999389648438,185.05999755859375,185.60000610351562,0.0,100254000
2014-04-10,149.83990478515625,0.0,183.16000366210938,0.0,187.1699981689453,182.92999267578125,187.0800018310547,0.0,172959000
2014-04-11,148.49009704589844,0.0,181.50999450683594,0.0,183.4199981689453,181.30999755859375,182.13999938964844,0.0,167251000
2014-04-14,149.65992736816406,0.0,182.94000244140625,0.0,183.3699951171875,181.44000244140625,182.92999267578125,0.0,132382000
2014-04-15,150.6907196044922,0.0,184.1999969482422,0.0,184.3300018310547,181.50999450683594,183.32000732421875,0.0,157093000
2014-04-16,152.26963806152344,0.0,186.1300048828125,0.0,186.13999938964844,184.64999389648438,185.47000122070312,0.0,105197000
2014-04-17,152.48236083984375,0.0,186.38999938964844,0.0,186.91000366210938,185.55999755859375,185.8800048828125,0.0,105255000
2014-04-21,153.0140838623047,0.0,187.0399932861328,0.0,187.10000610351562,186.2100067138672,186.44000244140625,0.0,68329000
2014-04-22,153.70947265625,0.0,187.88999938964844,0.0,188.39999389648438,187.1300048828125,187.22999572753906,0.0,85790000
2014-04-23,153.3494873046875,0.0,187.4499969482422,0.0,187.9199981689453,187.3000030517578,187.82000732421875,0.0,73869000
2014-04-24,153.66036987304688,0.0,187.8300018310547,0.0,188.38999938964844,186.92999267578125,188.3699951171875,0.0,88170000
2014-04-25,152.40054321289062,0.0,186.2899932861328,0.0,187.3300018310547,185.8699951171875,187.22000122070312,0.0,100380000
2014-04-28,152.8831787109375,0.0,186.8800048828125,0.0,187.69000244140625,184.9600067138672,187.0500030517578,0.0,135121000
2014-04-29,153.59495544433594,0.0,187.75,0.0,188.0399932861328,187.0800018310547,187.47999572753906,0.0,84098000
2014-04-30,154.05300903320312,0.0,188.30999755859375,0.0,188.5,187.17999267578125,187.44000244140625,0.0,101508000
2014-05-01,154.0694122314453,0.0,188.3300018310547,0.0,188.83999633789062,187.72999572753906,188.22000122070312,0.0,93019000
2014-05-02,153.8485107421875,0.0,188.05999755859375,0.0,189.13999938964844,187.77999877929688,188.30999755859375,0.0,98122000
2014-05-05,154.14303588867188,0.0,188.4199981689453,0.0,188.5500030517578,186.6199951171875,187.13999938964844,0.0,75883000
2014-05-06,152.80142211914062,0.0,186.77999877929688,0.0,188.1300048828125,186.74000549316406,188.0,0.0,85454000
2014-05-07,153.7012481689453,0.0,187.8800048828125,0.0,187.97000122070312,186.00999450683594,187.41000366210938,0.0,106500000
2014-05-08,153.53762817382812,0.0,187.67999267578125,0.0,189.0500030517578,187.0800018310547,187.7100067138672,0.0,93618000
2014-05-09,153.76673889160156,0.0,187.9600067138672,0.0,188.0399932861328,186.8300018310547,187.7100067138672,0.0,83679000
2014-05-12,155.26382446289062,0.0,189.7899932861328,0.0,189.8800048828125,188.0,188.8000030517578,0.0,86940000
2014-05-13,155.4028778076172,0.0,189.9600067138672,0.0,190.4199981689453,189.77000427246094,190.0399932861328,0.0,66454000
2014-05-14,154.66656494140625,0.0,189.05999755859375,0.0,189.8800048828125,188.7899932861328,189.7899932861328,0.0,72367000
2014-05-15,153.30857849121094,0.0,187.39999389648438,0.0,188.72000122070312,186.47999572753906,188.67999267578125,0.0,154956000
2014-05-16,153.84039306640625,0.0,188.0500030517578,0.0,188.1300048828125,186.72000122070312,187.50999450683594,0.0,97458000
2014-05-19,154.4048614501953,0.0,188.74000549316406,0.0,188.88999938964844,187.52000427246094,187.69000244140625,0.0,63839000
2014-05-20,153.4313201904297,0.0,187.5500030517578,0.0,188.6699981689453,187.07000732421875,188.64999389648438,0.0,111644000
2014-05-21,154.723876953125,0.0,189.1300048828125,0.0,189.22000122070312,188.05999755859375,188.08999633789062,0.0,89093000
2014-05-22,155.10018920898438,0.0,189.58999633789062,0.0,189.97999572753906,188.86000061035156,189.17999267578125,0.0,61549000
2014-05-23,155.72193908691406,0.0,190.35000610351562,0.0,190.47999572753906,189.58999633789062,189.75999450683594,0.0,61092800
2014-05-27,156.67913818359375,0.0,191.52000427246094,0.0,191.5800018310547,190.9499969482422,191.05999755859375,0.0,72010000
2014-05-28,156.56460571289062,0.0,191.3800048828125,0.0,191.82000732421875,191.05999755859375,191.52000427246094,0.0,66723000
2014-05-29,157.37448120117188,0.0,192.3699951171875,0.0,192.39999389648438,191.3300018310547,191.82000732421875,0.0,64377000
2014-05-30,157.6280517578125,0.0,192.67999267578125,0.0,192.8000030517578,192.02999877929688,192.19000244140625,0.0,76316000
2014-06-02,157.8080596923828,0.0,192.89999389648438,0.0,192.99000549316406,191.97000122070312,192.9499969482422,0.0,64656000
2014-06-03,157.7262420654297,0.0,192.8000030517578,0.0,192.89999389648438,192.25,192.42999267578125,0.0,65047000
2014-06-04,158.0452880859375,0.0,193.19000244140625,0.0,193.3000030517578,192.27000427246094,192.47000122070312,0.0,55529000
2014-06-05,159.07608032226562,0.0,194.4499969482422,0.0,194.64999389648438,192.6999969482422,193.41000366210938,0.0,92103000
2014-06-06,159.83688354492188,0.0,195.3800048828125,0.0,195.42999267578125,194.77999877929688,194.8699951171875,0.0,78696000
2014-06-09,160.00054931640625,0.0,195.5800018310547,0.0,196.0500030517578,195.1699981689453,195.35000610351562,0.0,65119000
2014-06-10,160.01683044433594,0.0,195.60000610351562,0.0,195.63999938964844,194.9199981689453,195.33999633789062,0.0,57129000
2014-06-11,159.4605712890625,0.0,194.9199981689453,0.0,195.1199951171875,194.47999572753906,194.89999389648438,0.0,68772000
2014-06-12,158.3316192626953,0.0,193.5399932861328,0.0,194.8000030517578,193.11000061035156,194.69000244140625,0.0,106350000
2014-06-13,158.81431579589844,0.0,194.1300048828125,0.0,194.32000732421875,193.3000030517578,193.9199981689453,0.0,82017000
2014-06-16,158.94517517089844,0.0,194.2899932861328,0.0,194.6999969482422,193.66000366210938,193.88999938964844,0.0,87424000
2014-06-17,159.38693237304688,0.0,194.8300018310547,0.0,194.97000122070312,193.80999755859375,194.02000427246094,0.0,84834000
2014-06-18,160.55682373046875,0.0,196.25999450683594,0.0,196.3699951171875,194.39999389648438,194.8300018310547,0.0,105267000
2014-06-19,160.73678588867188,0.0,196.47999572753906,0.0,196.60000610351562,195.8000030517578,196.42999267578125,0.0,85929000
2014-06-20,161.06314086914062,0.0,195.94000244140625,0.937,196.10000610351562,195.6999969482422,196.02999877929688,0.0,100587000
2014-06-23,161.0138397216797,0.0,195.8800048828125,0.0,196.0500030517578,195.52000427246094,195.99000549316406,0.0,70611000
2014-06-24,160.04383850097656,0.0,194.6999969482422,0.0,196.5,194.47999572753906,195.52999877929688,0.0,96237000
2014-06-25,160.76722717285156,0.0,195.5800018310547,0.0,195.77999877929688,194.25,194.2899932861328,0.0,82782000
2014-06-26,160.65203857421875,0.0,195.44000244140625,0.0,195.6300048828125,194.1300048828125,195.61000061035156,0.0,84312000
2014-06-27,160.96441650390625,0.0,195.82000732421875,0.0,195.8800048828125,194.88999938964844,194.97999572753906,0.0,71445100
2014-06-30,160.88226318359375,0.0,195.72000122070312,0.0,196.1699981689453,195.52999877929688,195.6999969482422,0.0,70201200
2014-07-01,161.95912170410156,0.0,197.02999877929688,0.0,197.6300048828125,196.1300048828125,196.1999969482422,0.0,90470000
2014-07-02,162.12353515625,0.0,197.22999572753906,0.0,197.47999572753906,196.9600067138672,197.0500030517578,0.0,52475000
2014-07-03,162.9208221435547,0.0,198.1999969482422,0.0,198.2899932861328,197.63999938964844,197.7899932861328,0.0,52938800
2014-07-07,162.3536834716797,0.0,197.50999450683594,0.0,197.97999572753906,197.22000122070312,197.82000732421875,0.0,61696000
2014-07-08,161.3097381591797,0.0,196.24000549316406,0.0,197.22000122070312,195.75999450683594,197.14999389648438,0.0,108143000
2014-07-09,162.03306579589844,0.0,197.1199951171875,0.0,197.3000030517578,196.30999755859375,196.72999572753906,0.0,72992000
2014-07-10,161.39193725585938,0.0,196.33999633789062,0.0,196.86000061035156,195.05999755859375,195.22000122070312,0.0,99040000
2014-07-11,161.61387634277344,0.0,196.61000061035156,0.0,196.75,195.77999877929688,196.22000122070312,0.0,64243000
2014-07-14,162.42771911621094,0.0,197.60000610351562,0.0,197.86000061035156,197.44000244140625,197.61000061035156,0.0,58658000
2014-07-15,162.12353515625,0.0,197.22999572753906,0.0,198.10000610351562,196.36000061035156,197.72000122070312,0.0,111307000
2014-07-16,162.72352600097656,0.0,197.9600067138672,0.0,198.25999450683594,197.4199981689453,198.11000061035156,0.0,79986400
2014-07-17,160.8740692138672,0.0,195.7100067138672,0.0,198.10000610351562,195.42999267578125,197.35000610351562,0.0,145398000
2014-07-18,162.51809692382812,0.0,197.7100067138672,0.0,197.91000366210938,196.24000549316406,196.35000610351562,0.0,124330000
2014-07-21,162.21392822265625,0.0,197.33999633789062,0.0,197.5,196.42999267578125,197.08999633789062,0.0,67592000
2014-07-22,162.9208221435547,0.0,198.1999969482422,0.0,198.55999755859375,197.8699951171875,198.00999450683594,0.0,67678000
2014-07-23,163.28250122070312,0.0,198.63999938964844,0.0,198.85000610351562,198.10000610351562,198.5,0.0,65612000
2014-07-24,163.2907257080078,0.0,198.64999389648438,0.0,199.05999755859375,198.4499969482422,198.8300018310547,0.0,56888000
2014-07-25,162.5262908935547,0.0,197.72000122070312,0.0,198.25999450683594,197.3300018310547,198.08999633789062,0.0,76837000
2014-07-28,162.592041015625,0.0,197.8000030517578,0.0,198.08999633789062,196.6199951171875,197.75999450683594,0.0,69259000
2014-07-29,161.89332580566406,0.0,196.9499969482422,0.0,198.4499969482422,196.9199981689453,198.1699981689453,0.0,80466000
2014-07-30,161.91798400878906,0.0,196.97999572753906,0.0,197.91000366210938,196.16000366210938,197.64999389648438,0.0,104222000
2014-07-31,158.7204132080078,0.0,193.08999633789062,0.0,195.77999877929688,192.97000122070312,195.61000061035156,0.0,183479000
2014-08-01,158.2354278564453,0.0,192.5,0.0,193.75999450683594,191.57000732421875,192.55999755859375,0.0,189261000
2014-08-04,159.37802124023438,0.0,193.88999938964844,0.0,194.3000030517578,192.0500030517578,192.8699951171875,0.0,91340000
2014-08-05,157.83267211914062,0.0,192.00999450683594,0.0,193.60000610351562,191.30999755859375,193.10000610351562,0.0,152690000
2014-08-06,157.88201904296875,0.0,192.07000732421875,0.0,192.88999938964844,191.0800018310547,191.11000061035156,0.0,94818000
2014-08-07,157.0271453857422,0.0,191.02999877929688,0.0,193.1300048828125,190.5500030517578,192.94000244140625,0.0,135733000
2014-08-08,158.84368896484375,0.0,193.24000549316406,0.0,193.3699951171875,190.9499969482422,191.4600067138672,0.0,117014000
2014-08-11,159.30404663085938,0.0,193.8000030517578,0.0,194.66000366210938,193.7100067138672,193.97000122070312,0.0,74544000
2014-08-12,159.08209228515625,0.0,193.52999877929688,0.0,194.14999389648438,192.94000244140625,193.61000061035156,0.0,73632000
2014-08-13,160.15890502929688,0.0,194.83999633789062,0.0,195.05999755859375,193.9600067138672,194.2899932861328,0.0,69047000
2014-08-14,160.9151153564453,0.0,195.75999450683594,0.0,195.75999450683594,194.97999572753906,195.16000366210938,0.0,57371000
2014-08-15,160.88226318359375,0.0,195.72000122070312,0.0,196.64999389648438,194.30999755859375,196.47000122070312,0.0,139951000
2014-08-18,162.23037719726562,0.0,197.36000061035156,0.0,197.4499969482422,196.69000244140625,196.8000030517578,0.0,75424000
2014-08-19,163.07705688476562,0.0,198.38999938964844,0.0,198.5399932861328,197.44000244140625,197.83999633789062,0.0,59135000
2014-08-20,163.51272583007812,0.0,198.9199981689453,0.0,199.16000366210938,198.0800018310547,198.1199951171875,0.0,72763000
2014-08-21,163.98947143554688,0.0,199.5,0.0,199.75999450683594,198.92999267578125,199.08999633789062,0.0,67791000
2014-08-22,163.73460388183594,0.0,199.19000244140625,0.0,199.69000244140625,198.74000549316406,199.33999633789062,0.0,76107000
2014-08-25,164.56484985351562,0.0,200.1999969482422,0.0,200.58999633789062,199.14999389648438,200.13999938964844,0.0,63855000
2014-08-26,164.67173767089844,0.0,200.3300018310547,0.0,200.82000732421875,200.27999877929688,200.3300018310547,0.0,47298000
2014-08-27,164.60595703125,0.0,200.25,0.0,200.57000732421875,199.94000244140625,200.42999267578125,0.0,47874000
2014-08-28,164.51551818847656,0.0,200.13999938964844,0.0,200.27000427246094,199.38999938964844,199.58999633789062,0.0,58330000
2014-08-29,164.98402404785156,0.0,200.7100067138672,0.0,200.72999572753906,199.82000732421875,200.4499969482422,0.0,65907000
2014-09-02,164.90184020996094,0.0,200.61000061035156,0.0,201.0,199.86000061035156,200.97000122070312,0.0,72426000
2014-09-03,164.8114776611328,0.0,200.5,0.0,201.41000366210938,200.22000122070312,201.3800048828125,0.0,57462000
2014-09-04,164.5730743408203,0.0,200.2100067138672,0.0,201.5800018310547,199.66000366210938,200.83999633789062,0.0,85236000
2014-09-05,165.31289672851562,0.0,201.11000061035156,0.0,201.19000244140625,199.41000366210938,200.1699981689453,0.0,102177000
2014-09-08,164.88548278808594,0.0,200.58999633789062,0.0,201.2100067138672,200.0,200.9199981689453,0.0,64146000
2014-09-09,163.841552734375,0.0,199.32000732421875,0.0,200.5500030517578,198.91000366210938,200.41000366210938,0.0,88591000
2014-09-10,164.4580078125,0.0,200.07000732421875,0.0,200.1999969482422,198.77000427246094,199.42999267578125,0.0,67251000
2014-09-11,164.6470184326172,0.0,200.3000030517578,0.0,200.3300018310547,199.1199951171875,199.27000427246094,0.0,66774400
2014-09-12,163.68531799316406,0.0,199.1300048828125,0.0,200.1199951171875,198.55999755859375,200.10000610351562,0.0,117409300
2014-09-15,163.56201171875,0.0,198.97999572753906,0.0,199.32000732421875,198.3800048828125,199.16000366210938,0.0,76401000
2014-09-16,164.79495239257812,0.0,200.47999572753906,0.0,200.83999633789062,198.5,198.61000061035156,0.0,116201000
2014-09-17,165.01695251464844,0.0,200.75,0.0,201.67999267578125,199.75,200.77000427246094,0.0,151266000
2014-09-18,165.89651489257812,0.0,201.82000732421875,0.0,201.85000610351562,201.10000610351562,201.36000061035156,0.0,94990000
2014-09-19,165.7470245361328,0.0,200.6999969482422,0.939,201.89999389648438,200.2899932861328,201.52000427246094,0.0,121649000
2014-09-22,164.46697998046875,0.0,199.14999389648438,0.0,200.3800048828125,198.72999572753906,200.35000610351562,0.0,125553000
2014-09-23,163.52548217773438,0.0,198.00999450683594,0.0,199.25999450683594,197.9499969482422,198.42999267578125,0.0,111393000
2014-09-24,164.80557250976562,0.0,199.55999755859375,0.0,199.69000244140625,197.52000427246094,198.0399932861328,0.0,107276000
2014-09-25,162.1463165283203,0.0,196.33999633789062,0.0,199.0500030517578,196.27000427246094,199.0399932861328,0.0,150300000
2014-09-26,163.4346466064453,0.0,197.89999389648438,0.0,198.38999938964844,196.4199981689453,196.6999969482422,0.0,103547000
2014-09-29,163.13735961914062,0.0,197.5399932861328,0.0,197.88999938964844,196.0500030517578,196.1999969482422,0.0,95112000
2014-09-30,162.70794677734375,0.0,197.02000427246094,0.0,198.3000030517578,196.61000061035156,197.69000244140625,0.0,131302000
